"Country or Area","Year","Sex","Age","Source Year","Value","Value Footnotes"
"Belgium","2011","Female","31","2015","878",""
"Belgium","2012","Female","31","2013","74023.5",""
"Belgium","2012","Female","31","2013","74399",""
"Belgium","2013","Female","31","2015","73410.5",""
"Belgium","2013","Female","31","2013","73648",""
"Belgium","2014","Female","31","2015","72512.5",""
"Belgium","2014","Female","31","2015","73173",""
"Belgium","2015","Female","31","2017","72019.5","1"
"Belgium","2015","Female","31","2016","71852",""
"Belgium","2016","Female","31","2017","72187",""
"Belgium","1961","Female","32","1967","64269",""
"Belgium","1970","Female","32","1973","61230",""
"Belgium","1971","Female","32","1973","59620",""
"Belgium","1973","Female","32","1975","48441",""
"Belgium","1979","Female","32","1980","72259",""
"Belgium","1980","Female","32","1981","72259",""
"Belgium","1981","Female","32","1982","71383",""
"Belgium","1982","Female","32","1984","70248",""
"Belgium","1983","Female","32","1985","70180",""
"Belgium","1984","Female","32","1986","70694",""
"Belgium","2001","Female","32","2009","72599",""
"Belgium","2001","Female","32","2012","72910",""
"Belgium","2001","Female","32","2009","71520",""
"Belgium","2001","Female","32","2009","1079",""
"Belgium","2002","Female","32","2012","73263",""
"Belgium","2003","Female","32","2012","73704",""
"Belgium","2004","Female","32","2005","73845",""
"Belgium","2006","Female","32","2006","69421",""
"Belgium","2007","Female","32","2008","67071",""
"Belgium","2008","Female","32","2008","66292",""
"Belgium","2009","Female","32","2011","68765",""
"Belgium","2010","Female","32","2011","69628",""
"Belgium","2011","Female","32","2015","71633",""
"Belgium","2011","Female","32","2012","71633",""
"Belgium","2011","Female","32","2013","71999",""
"Belgium","2011","Female","32","2015","70745",""
"Belgium","2011","Female","32","2015","888",""
"Belgium","2012","Female","32","2013","72738",""
"Belgium","2012","Female","32","2013","73888.5",""
"Belgium","2013","Female","32","2013","75039",""
"Belgium","2013","Female","32","2015","74494",""
"Belgium","2014","Female","32","2015","73949",""
"Belgium","2014","Female","32","2015","73714.5",""
"Belgium","2015","Female","32","2016","73480",""
"Belgium","2015","Female","32","2017","72813.5","1"
"Belgium","2016","Female","32","2017","72147",""
"Belgium","1961","Female","33","1967","64536",""
"Belgium","1970","Female","33","1973","58870",""
"Belgium","1971","Female","33","1973","61273",""
"Belgium","1973","Female","33","1975","54582",""
"Belgium","1979","Female","33","1980","72024",""
"Belgium","1980","Female","33","1981","72024",""
"Belgium","1981","Female","33","1982","71120",""
"Belgium","1982","Female","33","1984","70523",""
"Belgium","1983","Female","33","1985","70002",""
"Belgium","1984","Female","33","1986","69961",""
"Belgium","2001","Female","33","2009","73691",""
"Belgium","2001","Female","33","2012","73795",""
"Belgium","2001","Female","33","2009","72631",""
"Belgium","2001","Female","33","2009","1060",""
"Belgium","2002","Female","33","2012","73371",""
"Belgium","2003","Female","33","2012","73743",""
"Belgium","2004","Female","33","2005","74187",""
"Belgium","2006","Female","33","2006","72359",""
"Belgium","2007","Female","33","2008","68586",""
"Belgium","2008","Female","33","2008","68476",""
"Belgium","2009","Female","33","2011","67866.5",""
"Belgium","2010","Female","33","2011","68665",""
"Belgium","2011","Female","33","2015","70922",""
"Belgium","2011","Female","33","2012","70922",""
"Belgium","2011","Female","33","2013","72016",""
"Belgium","2011","Female","33","2015","69997",""
"Belgium","2011","Female","33","2015","925",""
"Belgium","2012","Female","33","2013","72805.5",""
"Belgium","2012","Female","33","2013","72411",""
"Belgium","2013","Female","33","2015","74259",""
"Belgium","2013","Female","33","2013","73200",""
"Belgium","2014","Female","33","2015","74782",""
"Belgium","2014","Female","33","2015","75318",""
"Belgium","2015","Female","33","2016","74246",""
"Belgium","2015","Female","33","2017","74010.5","1"
"Belgium","2016","Female","33","2017","73775",""
"Belgium","1961","Female","34","1967","63833",""
"Belgium","1970","Female","34","1973","58756",""
"Belgium","1971","Female","34","1973","58941",""
"Belgium","1973","Female","34","1975","59611",""
"Belgium","1979","Female","34","1980","62285",""
"Belgium","1980","Female","34","1981","62285",""
"Belgium","1981","Female","34","1982","72371",""
"Belgium","1982","Female","34","1984","71132",""
"Belgium","1983","Female","34","1985","70510",""
"Belgium","1984","Female","34","1986","70053",""
"Belgium","2001","Female","34","2009","74412",""
"Belgium","2001","Female","34","2012","76825",""
"Belgium","2001","Female","34","2009","73381",""
"Belgium","2001","Female","34","2009","1031",""
"Belgium","2002","Female","34","2012","74209",""
"Belgium","2003","Female","34","2012","73759",""
"Belgium","2004","Female","34","2005","74159",""
"Belgium","2006","Female","34","2006","74730",""
"Belgium","2007","Female","34","2008","72145",""
"Belgium","2008","Female","34","2008","70574",""
"Belgium","2009","Female","34","2011","68441",""
"Belgium","2010","Female","34","2011","67751",""
"Belgium","2011","Female","34","2015","69921",""
"Belgium","2011","Female","34","2012","69921",""
"Belgium","2011","Female","34","2013","70497",""
"Belgium","2011","Female","34","2015","69018",""
"Belgium","2011","Female","34","2015","903",""
"Belgium","2012","Female","34","2013","71595",""
"Belgium","2012","Female","34","2013","72223",""
"Belgium","2013","Female","34","2013","72851",""
"Belgium","2013","Female","34","2015","73157",""
"Belgium","2014","Female","34","2015","73463",""
"Belgium","2014","Female","34","2015","74587.5",""
"Belgium","2015","Female","34","2016","75712",""
"Belgium","2015","Female","34","2017","75104.5","1"
"Belgium","2016","Female","34","2017","74497",""
"Belgium","1961","Female","35","1967","65612",""
"Belgium","1970","Female","35","1973","59221",""
"Belgium","1971","Female","35","1973","58745",""
"Belgium","1973","Female","35","1975","61202",""
"Belgium","1979","Female","35","1980","61653",""
"Belgium","1980","Female","35","1981","61653",""
"Belgium","1981","Female","35","1982","62372",""
"Belgium","1982","Female","35","1984","70987",""
"Belgium","1983","Female","35","1985","71040",""
"Belgium","1984","Female","35","1986","70509",""
"Belgium","2001","Female","35","2009","77684",""
"Belgium","2001","Female","35","2012","78724",""
"Belgium","2001","Female","35","2009","76512",""
"Belgium","2001","Female","35","2009","1172",""
"Belgium","2002","Female","35","2012","77184",""
"Belgium","2003","Female","35","2012","74522",""
"Belgium","2004","Female","35","2005","74118",""
"Belgium","2006","Female","35","2006","75067",""
"Belgium","2007","Female","35","2008","74133",""
"Belgium","2008","Female","35","2008","73664",""
"Belgium","2009","Female","35","2011","70505.5",""
"Belgium","2010","Female","35","2011","69859",""
"Belgium","2011","Female","35","2015","68945",""
"Belgium","2011","Female","35","2012","68945",""
"Belgium","2011","Female","35","2013","69446",""
"Belgium","2011","Female","35","2015","68020",""
"Belgium","2011","Female","35","2015","925",""
"Belgium","2012","Female","35","2013","71281",""
"Belgium","2012","Female","35","2013","70553",""
"Belgium","2013","Female","35","2015","72561.5",""
"Belgium","2013","Female","35","2013","72009",""
"Belgium","2014","Female","35","2015","73437.5",""
"Belgium","2014","Female","35","2015","73114",""
"Belgium","2015","Female","35","2016","73761",""
"Belgium","2015","Female","35","2017","74843","1"
"Belgium","2016","Female","35","2017","75925",""
"Belgium","1948","Female","35 - 39","1960","321145",""
"Belgium","1949","Female","35 - 39","1960","319401",""
"Belgium","1950","Female","35 - 39","1960","312234",""
"Belgium","1951","Female","35 - 39","1960","295924",""
"Belgium","1952","Female","35 - 39","1960","272610",""
"Belgium","1953","Female","35 - 39","1955","246299",""
"Belgium","1954","Female","35 - 39","1956","228252",""
"Belgium","1955","Female","35 - 39","1957","231561",""
"Belgium","1956","Female","35 - 39","1958","253210",""
"Belgium","1957","Female","35 - 39","1959","280906",""
"Belgium","1958","Female","35 - 39","1960","310590",""
"Belgium","1959","Female","35 - 39","1966","333172",""
"Belgium","1960","Female","35 - 39","1961","338791",""
"Belgium","1961","Female","35 - 39","1967","333835",""
"Belgium","1962","Female","35 - 39","1966","332232",""
"Belgium","1963","Female","35 - 39","1965","329529",""
"Belgium","1964","Female","35 - 39","1966","327101",""
"Belgium","1965","Female","35 - 39","1978","326590",""
